business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
z1jWE9gO4ehWJESM_H7zpA,"""Icha Tea""",Chinatown,"""235 Spadina Avenue, Unit 4""",Toronto,ON,M5T 2E2,43.65141483,-79.39705392,4.5,56,1,Tea Rooms;Coffee & Tea;Food;Desserts
S9-8BjiC0G_58fIeezypPQ,"""Freshii""",Downtown Core,"""23 College Street""",Toronto,ON,M5G 2B3,43.6609874,-79.383889,3,34,1,Ice Cream & Frozen Yogurt;Breakfast & Brunch;Juice Bars & Smoothies;Restaurants;Food;Vegetarian
fQwB9Z98YEhkJit7c3z51A,"""The Carbon Bar""",Corktown,"""99 Queen Street E""",Toronto,ON,M5C 1S2,43.65318726,-79.37478688,4,268,1,Restaurants;Cocktail Bars;Nightlife;Barbeque;Bars;Southern;American (Traditional);Canadian (New)
8hPEx1NrmZlI76YZ_JGAKA,"""Peter's VW Service""",,"""1151 Roselawn Avenue""",York,ON,M6B 1C5,43.699579,-79.453707,3.5,7,1,Auto Repair;Automotive
bEVWHtBRYVwqaaNF4mWNYg,"""Coquine Restaurant""",Mount Pleasant and Davisville,"""2075 Yonge Street""",Toronto,ON,M4S 2A4,43.70255242,-79.39728198,4,122,1,French;Restaurants
H-EaRHT1tQXUl7vqYqiMgw,"""Farmacia Juice Bar""",The Beach,"""2096 Queen Street E""",Toronto,ON,M4E 1E1,43.6710815,-79.296051,3.5,13,1,Juice Bars & Smoothies;Food
hYcfFH96k13nUxfrqC0DvQ,"""Willem and Jools Flowers""",Roncesvalles,"""125 Roncesvalles Avenue""",Toronto,ON,M6R 2K9,43.6427734,-79.4474326,3.5,3,1,Event Planning & Services;Flowers & Gifts;Wedding Planning;Shopping;Home & Garden;Florists
47MdO03MNoUjqkYbNbjyvA,"""Nails For You""",,"""700 Lawrence Avenue W""",North York,ON,M6A 3B4,43.715583,-79.446593,2,3,1,Nail Salons;Beauty & Spas
Dh3t-WTvYxld9mOqzBuPaA,"""CAS Appliances""",,"""120 Cartwright Ave""",Toronto,ON,M6A 1V2,43.7225322,-79.4658274,1,5,1,Appliances;Home & Garden;Shopping
Pumz9xgviOv3KSTXsNNtqw,"""Hair by Lena Unisex""",Dufferin Grove,"""1003 Bloor Street W""",Toronto,ON,M6H 1M1,43.6607998,-79.4302732,2,4,1,Hair Salons;Beauty & Spas
J7Tit13Hc4xnGareQyqBVA,"""Hot Pop Factory""",Downtown Core,"""215 Spadina Avenue, Suite B05""",Toronto,ON,M5T 2C7,43.6507067,-79.3967212,5,3,1,Local Services;Printing Services;Professional Services;Graphic Design;Marketing
3P5rnVKoNg6XW4xfwGE0-A,"""Zara Home""",,"""3401 Dufferin Street""",Toronto,ON,M6A 2T9,43.7247752,-79.4553801,3,3,1,Shopping;Home & Garden;Home Decor
NoDhna4BsDhcl7xRPmZJzQ,"""Nama Sushi""",,"""750 St. Clair Avenue W""",Toronto,ON,M6C 1B5,43.6813834,-79.42814,4,32,1,Soup;Salad;Sushi Bars;Restaurants
g5z098T0A5t4wTJ-l7_2xw,"""Tung Hing Bakery Company""",Riverdale,"""674 Gerrard Street E""",Toronto,ON,M4M 1Y3,43.6662352,-79.349694,4.5,7,1,Food;Bakeries
JjTqeowdAwp54B4kl3io3w,"""Engage Diamond Studio""",,"""2022 Sheppard Avenue E""",Toronto,ON,M2J 5B3,43.7749975,-79.3302079,4.5,6,1,Jewelry;Shopping
vr-e0q4_mkuvxzP-CclSBg,"""Pinky Nails & Spa""",Corktown,"""163 Church Street""",Toronto,ON,M5B 1Y4,43.65274811,-79.3753891,3,68,1,Beauty & Spas;Nail Salons;Day Spas
LTEVTg3qCGnlGaExZMAejw,"""No Bull Burgers""",The Beach,"""1019 Kingston Road""",Toronto,ON,M4E 1T3,43.6805751,-79.2850701,4,62,1,Restaurants;Burgers
Gg0DVuNGaqUVFPVrrFQd6Q,"""Wing Wing Restaurant""",East York,"""3032 Danforth Ave""",East York,ON,M4C 1N2,43.6908759,-79.2899377,2,5,1,Restaurants
u-3Vss2Y8UVEXsgNC8K65A,"""Open Sesame""",,"""88 Faywood Boulevard""",Toronto,ON,M3H 1Z8,43.7397332,-79.4478487,3.5,3,1,Contractors;Home Services
fZtQGuDDuaXW3haN5Aq6fA,"""Mess For Fun""",,"""73 Alness Street, Unit 3""",North York,ON,M3J 2H2,43.774425,-79.472183,4,3,1,Active Life;Party & Event Planning;Specialty Schools;Education;Event Planning & Services;Arts & Crafts;Performing Arts;Art Schools;Playgrounds;Arts & Entertainment;Shopping
gtfLQysuCBEAQk3wwWxwTg,"""Viva Napoli""",Mount Pleasant and Davisville,"""679 Mt Pleasant Road""",Toronto,ON,M4S,43.7057591,-79.3889253,3.5,67,1,Italian;Pizza;Restaurants
F2g225jc5Xsu8396xxLTDg,"""Lashes By Liya""",Church-Wellesley Village,"""42 Charles Street E""",Toronto,ON,M4Y 1S2,43.6688248,-79.3839517,5,4,1,Beauty & Spas;Hair Removal;Eyelash Service
pA9_webX6iKYQLkaZVXQKQ,"""Salon Sonya & Spa""",,"""12 Harrison Garden Boulevard, Unit F""",Toronto,ON,M2N 7K6,43.7574707,-79.4092612,2.5,3,1,Hair Salons;Hair Removal;Nail Salons;Beauty & Spas
6gQd_X1fAbyTb0pKFzrg_Q,"""Church Street Barber Shop""",Downtown Core,"""368 Church Street""",Toronto,ON,M5B 2A2,43.6601225,-79.378761,3.5,15,1,Barbers;Beauty & Spas
16Bm4HGYMdhwmP-gxhw2DQ,"""Roy's Shoe Repair Bar""",Yorkville,"""55 Bloor Street W""",Toronto,ON,M4W 1A5,43.6695671,-79.3885937,3,6,1,Local Services;Shoe Repair
80zAoExzxGJWMaSPQbZpKA,"""NCBC Med-Laser""",Willowdale,"""5179 Yonge Street, Unit 208""",North York,ON,M2N 5P5,43.77018304,-79.41291308,2.5,3,1,Laser Hair Removal;Skin Care;Health & Medical;Medical Spas;Beauty & Spas;Hair Removal
LaMnwd7wYcqXacm-u4SGlg,"""Gerrard/Ashdale Library""",,"""1432 Gerrard Street East""",Toronto,ON,M4L 1Z6,43.672304,-79.3220444,3,4,1,Libraries;Public Services & Government
qCTuGaciae73u7C57s2_0Q,"""Poonam Delite""",The Danforth,"""2658 Danforth Avenue""",Toronto,ON,M4C 1L4,43.6888991,-79.2995013,3.5,19,1,Indian;Restaurants
9S_cyyNQMv-hmSKaoSYzpQ,"""Thomas Fisher Rare Book Library""",University of Toronto,"""120 St. George Street""",Toronto,ON,M5S 3H1,43.6640736,-79.3989838,4.5,3,1,Public Services & Government;Libraries
Wf4TtPo-Doeid7oJuAv4Sw,"""Rogers""",,"""618 Av Sheppard O""",North York,ON,M3H 2S1,43.7544811,-79.43973541,2.5,3,1,Shopping;Videos & Video Game Rental;Books;Mags;Music & Video
fAscHigioH6HC4tPIFYVyA,"""College Currency Investments""",Downtown Core,"""437A Yonge Street""",Toronto,ON,M5B 1T3,43.6609178,-79.3825773,4,24,1,Shopping;Pawn Shops;Hotels & Travel;Financial Services;Currency Exchange;Travel Services
mBBZZpjW8sA3fE5Nuam7Jw,"""Kelly Health Spa""",,"""3323 Bayview Avenue""",North York,ON,M2K 1G4,43.7907726,-79.3932753,2,4,1,Beauty & Spas;Massage;Acupuncture;Day Spas;Health & Medical
czcfymgrQdf8lif5e7kZ4w,"""Dutil Denim""",West Queen West,"""704 Queen Street W""",Toronto,ON,M6J 1E7,43.6464136,-79.4084351,4.5,7,1,Men's Clothing;Women's Clothing;Fashion;Shopping
s5lxA2x_p8laP0kO-JWG8Q,"""Freshly Squeezed""",Yonge and Eglinton,"""2200 Yonge Street""",Toronto,ON,M4S 2B8,43.706106,-79.3984606,3.5,3,1,Food;Juice Bars & Smoothies
F5gWEmNoP12J8p8drxzILA,"""Julia's Nails""",Scarborough,"""2101 Brimley Road, Unit 101""",Toronto,ON,M1S 2B4,43.7887581,-79.2687965,3.5,6,1,Nail Salons;Beauty & Spas
WkamKxc3anY5z_Js2Sn6lQ,"""Roti King West Indian Restaurant""",,"""1688 Eglinton Avenue W""",York,ON,M6E 2H5,43.6966654,-79.4457949,3,4,1,Pakistani;Restaurants;Ethnic Food;Caribbean;Imported Food;Specialty Food;Middle Eastern;Indian;Food
nNVkOU4VCJk866ixG9j95Q,"""Chopstixpress""",,"""2270 Keele Street""",Toronto,ON,M6M 2P5,43.702525,-79.4771997,4,6,1,Restaurants;Chinese;Soup;Fast Food;Noodles
Y6aIxsZNpufjMy06x1qTvA,"""Kim's Hair Studio""",Willowdale,"""5592 Yonge Street""",North York,ON,M2N 5S2,43.7795536,-79.4160043,4,4,1,Barbers;Hair Salons;Beauty & Spas
PPubJ0Nre_VIody7aj_ALg,"""Harvest Noon""",University of Toronto,"""16 Bancroft Avenue, 2nd Floor""",Toronto,ON,M5S 1C1,43.6607028,-79.4001796,4,9,1,Restaurants;Vegan
gwV3NvGIrI1D9gYxJUbbyQ,"""Brite Star One Hour Dry Cleaners""",Roncesvalles,"""193 Roncesvalles Avenue""",Toronto,ON,M6R 2L5,43.6450906,-79.4483322,4.5,7,1,Laundry Services;Local Services;Sewing & Alterations;Dry Cleaning;Dry Cleaning & Laundry
EOGH9EJyS_VerDZx3lsjTw,"""Ivory Parade""",Little Italy,"""760 College St""",Toronto,ON,M6G 1C4,43.655042,-79.419072,3.5,6,1,Flowers & Gifts;Hobby Shops;Cards & Stationery;Arts & Crafts;Shopping;Event Planning & Services
BZm3QkpLhO2TBNHKd0DbBQ,"""Gabby's Bar and Grill""",The Annex,"""192 Bloor St. W.""",Toronto,ON,M5S 1T8,43.6686913,-79.395277,2.5,64,1,Restaurants;Bars;American (Traditional);Beer;Wine & Spirits;Nightlife;Seafood;Food;Canadian (New)
DvXpWBz5_-hZQuvu-RnSwQ,"""The Food Shop""",Kensington Market,"""209 Augusta Avenue""",Toronto,ON,M5T 2L4,43.6540622,-79.4014786,3.5,9,1,Specialty Food;Food;Italian;Restaurants
qae862pD_YbJZ4RFwgA-Xw,"""Darosa""",,"""2853 Dufferin Street""",North York,ON,M6B 3S4,43.7069219,-79.4528793,3.5,15,1,Portuguese;Restaurants;Cafes
wfrtGTvpP3uB_Q9g4CcEEA,"""Salonière By Jason Lee""",Yonge and Eglinton,"""2470A Yonge Street""",Toronto,ON,M4P 2H5,43.7113385,-79.3995385,3.5,3,1,Hair Salons;Beauty & Spas
i_0rSAui4zaz4ydVaOZ6bQ,"""Marcello's Market & Deli""",Downtown Core,"""40 King St W""",Toronto,ON,M5H 1B6,43.6493491,-79.3795277,3.5,4,1,Caterers;Restaurants;Delis;Event Planning & Services
k9AaulyfonmUlkmI3uMiQQ,"""Capitol Trattoria Pizzeria""",Little Italy,"""597 College Street""",Toronto,ON,M6G 1B5,43.6551928,-79.4139538,2.5,25,1,Restaurants;Italian;Event Planning & Services;Pizza;Caterers
J8J8878I3S5ENqJ8wI087Q,"""Knitomatic""",Casa Loma,"""1382 Bathurst Street""",Toronto,ON,M5R 3J1,43.6804885,-79.4175051,4,9,1,Shopping;Knitting Supplies
I6-vbrCv8eY-ThUn8viopA,"""Herbie's Herbs""",Alexandra Park,"""556 Queen Street W""",Toronto,ON,M5V 2B5,43.6475012,-79.4031181,3,5,1,Specialty Food;Food;Herbs & Spices;Health Markets
lfZf3VbivfjrifpIXklNBw,"""Locks & Mane""",West Queen West,"""878 Queen Street W""",Toronto,ON,M6J 1G3,43.6452195,-79.4144608,4,13,1,Hair Salons;Hair Extensions;Beauty & Spas
jpMIRLz6xACFEuSM0IL8MA,"""Dog & Groom""",Mount Pleasant and Davisville,"""511 Mt Pleasant, 2nd Floor""",Toronto,ON,M4S 2M4,43.7029769,-79.380763,2,4,1,Pet Services;Pets;Pet Groomers
7QDkHNUXnp4ypMiBecvEUg,"""Workout With Jess""",Mount Pleasant and Davisville,"""""",Toronto,ON,M4S 0A2,43.7066288,-79.3920448,5,9,1,Fitness & Instruction;Active Life;Trainers
PLKy3n9Qde3lcVHrFVCdWA,"""Carlton & Church Medical & Walk-In Clinic""",Church-Wellesley Village,"""60 Carlton Street""",Toronto,ON,M5B 1J2,43.6619568,-79.3801601,1.5,18,1,Walk-in Clinics;Medical Centers;Health & Medical
OHp5N9xCUFo92EylNvx6dA,"""The Great American Backrub""",,"""2 Bloor Street E""",Toronto,ON,M4W 1A8,43.6710659,-79.3857432,2.5,9,1,Beauty & Spas;Massage
9m6GmmL6qJ0mJkFWEcTS8Q,"""Paul Pei Licensed Acupuncturist""",Mount Pleasant and Davisville,"""111 Redpath Avenue""",Toronto,ON,M4S 2J9,43.7073765,-79.3924267,5,3,1,Health & Medical;Acupuncture
SGIngUI_qmRBDM0_3b55jg,"""Burger Shoppe""",Riverdale,"""688 Queen Street E""",Toronto,ON,M4M 1G9,43.658803,-79.3506848,3,48,1,Burgers;Restaurants;American (Traditional)
HrdlQAVfnaUXcHuKnVh2mg,"""City Market""",Entertainment District,"""111 Peter Street""",Toronto,ON,M5V 2H1,43.64806626,-79.39311782,3.5,6,1,Food;Specialty Food
RnNEdHOXz2c39qT6WJSLEg,"""The Cyclepath Danforth""",The Danforth,"""1510  Danforth Avenue""",Toronto,ON,M4J 1N4,43.6832053,-79.3251872,3,24,1,Shopping;Bikes;Sporting Goods
LakBY5UvF-nhALQvoJkoDw,"""Pure Transformation""",Queen Street West,"""438 Richmond Street W""",Toronto,ON,M5V 1Y1,43.6480053,-79.3968338,5,9,1,Active Life;Health & Medical;Fitness & Instruction;Trainers;Nutritionists
c78Pat78fVUBFPXYeVvbaQ,"""Odd Seoul""",Ossington Strip,"""90 Ossington Avenue""",Toronto,ON,M6J 2Y7,43.64619,-79.419686,4,223,1,Nightlife;Asian Fusion;Korean;Bars;Dive Bars;Restaurants
sptRygniexBtg1NSaaCutw,"""Brothers Plumbing""",,"""130 Osler Street""",Toronto,ON,M6N 2Y8,43.6675841,-79.4585065,2.5,3,1,Hardware Stores;Contractors;Shopping;Home Services;Home & Garden;Plumbing
1JHx_OXl2RWqt_esf2Aqhw,"""Finch Avenue Optometry""",Willowdale,"""244 Finch Avenue W""",Toronto,ON,M2R 1M7,43.7751984,-79.437228,4,7,1,Doctors;Health & Medical;Optometrists;Ophthalmologists
seDuOOv4W3_fgFD7iMKhKw,"""Sweet Pete's Bike Shop""",Bloordale Village,"""1204 Bloor Street W""",Toronto,ON,M6H 1N2,43.6593745,-79.4383615,3.5,59,1,Bike Rentals;Active Life;Local Services;Shopping;Bike Repair/Maintenance;Sporting Goods;Bikes
8kfNHU8Uo7GTIpWnMcLW6A,"""Scooter Girl""",Roncesvalles,"""187 Roncesvalles Avenue""",Toronto,ON,M6R 2L5,43.6449584,-79.4482605,4.5,9,1,Shopping;Toy Stores
pvZ4bzLMOQj3LLE4rFZQtA,"""Indigo Books Music & More""",,"""3401 Dufferin Street""",North York,ON,M6A,43.7256702,-79.452168,3,11,1,Books;Mags;Music & Video;Bookstores;Shopping
KTDqteZZLXlkZNVgdknt-w,"""Hoerner Heating & Plumbing""",,"""868 Broadview Avenue""",Toronto,ON,M4K 2R1,43.6794601,-79.3581448,5,10,1,Heating & Air Conditioning/HVAC;Home Services;Contractors;Plumbing;Water Heater Installation/Repair
jaKvTI_VzrftPqoqFIY4Pw,"""Greenwood Auto Repair""",,"""264 Greenwood Avenue""",Toronto,ON,M4L 2R5,43.6728609,-79.3289757,4,5,1,Auto Repair;Automotive
kMSigAcVWboEHRBzyiiScA,"""Sonic""",Chinatown,"""60 Cecil Street""",Toronto,ON,M5T 1N6,43.6563368,-79.39880118,4,13,1,Coffee & Tea;Food
e_ILiIs2pVpskfeL-zFtTw,"""Leña Restaurante""",Downtown Core,"""176 Yonge Street""",Toronto,ON,M5C 2L7,43.6517906,-79.3801688,3,124,1,Cocktail Bars;Nightlife;Spanish;Restaurants;Bars;Latin American
7kVFRn-mYM36OBOrD_vyNw,"""Toronto Public Library - St. James Town Branch""",,"""495 Sherbourne St""",Toronto,ON,M4X 1L1,43.6677955,-79.3747056,4,3,1,Libraries;Public Services & Government
CPcy22Hd2F7z0EKG66FMRA,"""The Old House""",Scarborough,"""3 Glen Watford Drive""",Toronto,ON,M1S 2B7,43.786989,-79.276122,3.5,24,1,Chinese;Restaurants;Local Services
dWmVNw0EfwKTwl9JnL-iAQ,"""Feng Shui and Prosper""",Discovery District,"""55 Charles Street W""",Toronto,ON,M5S 2W9,43.6679552,-79.3900198,5,3,1,Feng Shui;Home Services;Life Coach;Interior Design;Professional Services
ukyKtxoBC2E7CWlhp6Eamw,"""Dundas West Station""",High Park,"""1525 Bloor Street W""",Toronto,ON,M6P 1A3,43.65696216,-79.45288628,3.5,5,1,Public Transportation;Transportation;Hotels & Travel
SWY3zdYqwn6JfDQLL0zL9A,"""Structure Salon and Spa""",Alexandra Park,"""173 Spadina Ave""",Toronto,ON,M5T,43.6493483,-79.3963441,3.5,4,1,Hair Removal;Hair Salons;Nail Salons;Waxing;Beauty & Spas;Day Spas
XLc5WIzafCocqsycQhvEPw,"""Goods & Provisions""",Leslieville,"""1124 Queen Street E""",Toronto,ON,M4M,43.6623424,-79.3351969,4,82,1,Bars;Nightlife;Restaurants;Gastropubs
UKpmaMZU_sKevo9AlaMPkA,"""Greyhound Bus Lines""",Downtown Core,"""610 Bay St""",Toronto,ON,M5G 1M5,43.6561507,-79.3842642,2,49,1,Hotels & Travel;Transportation;Public Transportation
ai9r_wv56TPzwtrfUEPXTw,"""Maurya East Indian Roti""",Liberty Village,"""150 E Liberty Street""",Toronto,ON,M6K 3R5,43.6387753,-79.4162573,3,25,1,Indian;Restaurants
wXtE0iV1m6OCr-dOCfvF6Q,"""Pape Subway Station""",The Danforth,"""743 Pape Avenue""",Toronto,ON,M4K 3T1,43.67999841,-79.34471462,3.5,8,1,Transportation;Hotels & Travel;Public Transportation;Train Stations
mBB2MMG4fbJkdRNnQrHm0g,"""Teavana""",,"""1800 sheppard Avenue""",Toronto,ON,M2J 5A8,43.7760796,-79.3436306,2,4,1,Coffee & Tea;Food
kQGJ5QUJ0BAIpmYYtf7Uqw,"""Upper Deck By Fran's""",Downtown Core,"""2-20 College Street""",Toronto,ON,M5G 1K2,43.6614505,-79.384068,3,25,1,Venues & Event Spaces;Nightlife;Event Planning & Services;Bars;Restaurants;American (Traditional)
X184O0qgC5MKvePbsSe-nA,"""Sushi On the Run""",Downtown Core,"""444 Yonge Street""",Toronto,ON,M5B 2H4,43.6610059,-79.383213,3.5,19,1,Event Planning & Services;Caterers;Sushi Bars;Restaurants
Xyaw8gVBFDdn6rp_NtLhnw,"""Neighbor Wang""",Downtown Core,"""389 Church Street""",Toronto,ON,M5B 2A1,43.6615274,-79.3788491,3,27,1,Restaurants;Noodles;Chinese
k99J9BJuHeUBNOCxV6D97A,"""Noble Coffee""",The Junction,"""1421 Bloor Street W""",Toronto,ON,M6P 3L4,43.65714626,-79.44787659,5,6,1,Food;Cafes;Coffee & Tea;Restaurants;Sandwiches
E3UzOSUQyoEFohk_MeLslg,"""Paul's Alteration Centre""",,"""3691 Bathurst Street""",North York,ON,M6A 2E6,43.7345224,-79.4331289,4,8,1,Local Services;Leather Goods;Laundry Services;Fashion;Shopping;Dry Cleaning & Laundry;Sewing & Alterations
Eo4s6CmPpEcXCkfg9Zk_EA,"""Pizza Hut""",Summer Hill,"""1086 Yonge Street""",Toronto,ON,M4W 2L4,43.6778423,-79.3901749,2,5,1,Chicken Wings;Italian;Restaurants;Pizza
XHt5luPZl7jYZrF56Rnp0Q,"""Halibut House""",East York,"""3003 Danforth Avenue""",Toronto,ON,M4C,43.69054545,-79.28858958,3.5,5,1,Fish & Chips;Breakfast & Brunch;Restaurants
sETpHfJy4dmbawM5iYNTrg,"""Wild Wing""",Queen Street West,"""225 Queen St W""",Toronto,ON,M5V 1Z4,43.6504317,-79.3880904,1.5,28,1,Restaurants;Chicken Wings
Y7wIhT6UvCukRYTTS5ErFQ,"""Le Trou Normand Restaurant""",Yorkville,"""90 Yorkville Ave""",Toronto,ON,M5R 1B9,43.6710492,-79.391714,2.5,10,1,French;Restaurants
rD5TNCG9qUTzJVKJWHbKhQ,"""Ecotique""",Roncesvalles,"""191 Roncesvalles Avenue""",Toronto,ON,M6R 2L3,43.6450177,-79.4485247,4.5,6,1,Gift Shops;Shopping Centers;Shopping;Flowers & Gifts
r-kj-kBSKFKh0sM8EVX8AA,"""The Future Of Frances Watson""",Parkdale,"""1390 Queen Street W""",Toronto,ON,M6K 1L7,43.6412746,-79.4337676,5,4,1,Men's Clothing;Shopping;Accessories;Fashion;Women's Clothing
i1eT1-RYPV6VF3Ey_5Zc1w,"""Tim Horton's""",Willowdale,"""461 Sheppard Ave E""",North York,ON,M2N 3B3,43.7662569,-79.3884954,2.5,4,1,Food;Coffee & Tea;Donuts
#NAME?,"""La Bella Managua""",Christie Pits,"""872 Bloor Street W""",Toronto,ON,M6G 1M5,43.6622312,-79.4249898,4.5,159,1,Restaurants;Nicaraguan;Latin American
I0Na8CN_Mtvdzx9Nw18l1g,"""Toronto School of Circus Arts""",Downsview,"""Parc Downsview Park, 75 Carl Hall Road, Unit 8""",Toronto,ON,M3K 2B9,43.7470752,-79.4739636,3,3,1,Specialty Schools;Education
zM4VdWz2ln4eInxQsz33Xw,"""Apso Bibi Maternite""",Mount Pleasant and Davisville,"""615 Mount Pleasant Road""",Toronto,ON,M4S 2M5,43.7041233,-79.3882077,2.5,3,1,Fashion;Accessories;Swimwear;Shopping;Lingerie
vqtblEvEH7gD9jVFw2qDnw,"""Marie Curtis Park""",,"""2 Forty Second Street""",Toronto,ON,M8W,43.58484579,-79.54519632,4.5,3,1,Parks;Active Life
BniKRU3VRju7IAy5bn2RXQ,"""The Caribbean Queen of Patties""",Bloordale Village,"""1294 Bloor Street W""",Toronto,ON,M6H 1N9,43.6585983,-79.4421236,3,7,1,Caribbean;Restaurants;Specialty Food;Food
EsavKbM2kC8A7_2G5LQQwg,"""Safeway Tours""",Downtown Core,"""""",Toronto,ON,,43.653226,-79.3831843,2.5,26,1,Hotels & Travel;Tours
RJMblVTTzmEefL8Cge_TrQ,"""T|Bar""",Downtown Core,"""Chelsea Hotel, 33 Gerrard Street W""",Toronto,ON,M5G 1Z4,43.658428,-79.3831689,3.5,10,1,Nightlife;Bars;Indian;Restaurants;Hotels;Hotels & Travel;Event Planning & Services
99xbOvZz-stgtOxtEyPMUw,"""Shoppers Drug Mart""",Riverdale,"""180 Danforth Avenue""",Toronto,ON,M4K 1N2,43.6766328,-79.3566791,2.5,6,1,Drugstores;Shopping
UqcCjCbN2SIiAGm9YyaNwg,"""The Shmooz""",Riverdale,"""590 Pape Avenue""",Toronto,ON,M4K 3R8,43.6751912,-79.3434759,4.5,15,1,Tea Rooms;Cafes;Coffee & Tea;Restaurants;Food
7qHU_Zh5qEJP3DaaBHqWBg,"""Saigon Lotus""",Chinatown,"""6 St Andrew Street""",Toronto,ON,M5T 1K6,43.6543257,-79.3990234,4.5,82,1,Thai;Restaurants;Vietnamese;Vegan;Vegetarian
NdvUzwz3jAM7Hao_UPMu6g,"""Popeyes Louisiana Kitchen""",Chinatown,"""267 College Street""",Toronto,ON,M5T 1R6,43.6576683,-79.3996063,2.5,15,1,Fast Food;Restaurants;Chicken Wings
ithS085HZL2d6Sx3PTxFew,"""Clara's Tea""",Ryerson,"""384 Yonge Street, Suite 16""",Toronto,ON,M5B,43.659154,-79.3821435,4,4,1,Tea Rooms;Food
kKNauD7d3HOvumRV7JIAfg,"""Knuckle Sandwich""",East York,"""969 Coxwell Avenue""",Toronto,ON,M4C 3G4,43.6962242,-79.3288728,4,68,1,Poutineries;Event Planning & Services;Caterers;Restaurants;Sandwiches
C4UWgrpXE2lZVc_BQwWQjg,"""Avenue Collision Centre""",South Hill,"""293 MacPherson Avenue""",Toronto,ON,M4V 1A4,43.676951,-79.4016794,5,4,1,Auto Detailing;Auto Repair;Automotive;Car Wash
4PrIkFRA0cwrXsh1Yd-f6w,"""Anti-Aging Toronto Clinic""",,"""1936 Avenue Road""",Toronto,ON,M5M 4A1,43.71665192,-79.4120341,4,9,1,Beauty & Spas;Hair Removal;Medical Spas;Laser Hair Removal;Chiropractors;Health & Medical;Skin Care
cD28fgUHVWB0z5zKOVb8BA,"""The Great Escape Canada""",,"""165 Geary Avenue""",Toronto,ON,M6H 2B8,43.6699699,-79.4367861,3.5,14,1,Active Life;Arcades;Escape Games;Arts & Entertainment
Lfd6Ogj2uizqma2t4j0H8A,"""Queen Elizabeth Theatre""",,"""190 Princes Blvd, CNE Grounds""",Toronto,ON,M6K 3C3,43.6327076,-79.4213438,4,19,1,Venues & Event Spaces;Arts & Entertainment;Event Planning & Services;Music Venues;Nightlife
rQ0EuSnL_MXrmhtvwgM6Ag,"""The Groomery Spa & Bistro""",Corktown,"""120 Sherbourne Street""",Toronto,ON,M5A 1S4,43.6538733,-79.3692567,4.5,26,1,Pet Services;Pets;Pet Groomers
Dj-SKw-awL_g7rHgCbCOew,"""Popeyes Louisiana Kitchen""",Greektown,"""523 Danforth Avenue""",Toronto,ON,M4K 1P7,43.6782397,-79.3482024,1.5,9,1,Restaurants;Fast Food;American (Traditional)
c_KjWNg07IGbiJqELiU-RQ,"""Bloor Bathurst Physiotherapy and Sports Medicine Centre""",Seaton Village,"""856 Bathurst Street""",Toronto,ON,M5R 3G3,43.6663065,-79.4117554,5,5,1,Doctors;Physical Therapy;Health & Medical;Sports Medicine
YLeAUkFFJri_21uTkyrVFg,"""Malaysian Garam Masala""",Scarborough,"""4900-5000 Finch Avenue E""",Toronto,ON,M1S 4K4,43.80895095,-79.26363104,4,4,1,Indian;Food;Restaurants;Malaysian
#NAME?,"""Telus CityPlace""",Entertainment District,"""363 Front St W""",Toronto,ON,M5V 3S8,43.6430625,-79.3917924,4.5,7,1,Professional Services;Home Services;Internet Service Providers
gzomja0V-gAHJckvwwwFCQ,"""Shopsy's Deli & Restaurants""",Downtown Core,"""96 Richmond Street W""",Toronto,ON,M5H 2A3,43.6510886,-79.3829192,3,24,1,Event Planning & Services;Caterers;Restaurants;Delis
O1QugfyKD4G636jV43-vkw,"""Swiss Chalet Rotisserie & Grill""",Scarborough,"""2555 Victoria Park Ave""",Toronto,ON,M1T 1A3,43.77330507,-79.32170439,3,10,1,American (Traditional);Barbeque;Restaurants;Comfort Food
tzc4EeQ2ZrvByYxU9r1Gdw,"""Bibap Express""",Financial District,"""The Path - the Lanes""",Toronto,ON,,43.648933,-79.382865,4,5,1,Restaurants;Korean
Pw810UknCf7fhjNIUSrVyg,"""Anchan Thai Kitchen""",Niagara,"""934 King Street W""",Toronto,ON,M5V 1P5,43.6422885,-79.4113172,2,4,1,Restaurants;Noodles;Thai;Soup
#NAME?,"""6 by Gee Beauty""",Summer Hill,"""6 Roxborough Street W""",Toronto,ON,M4W 2L4,43.6781368,-79.3903884,3,4,1,Accessories;Shopping;Women's Clothing;Fashion
nHFJtud7jWZhM9dHQ1eIRA,"""Buk Chang Dong Soon Tofu""",Koreatown,"""691 Bloor Street W""",Toronto,ON,M6G 1L3,43.6636232,-79.4169815,4,381,1,Korean;Restaurants
8bsa0pZKIZPsaiZndHLQIA,"""Tribal Eye""",Kensington Market,"""73 Kensington Avenue""",Toronto,ON,M5T 2K2,43.6545793,-79.4006065,4.5,7,1,Skin Care;Shopping;Cosmetics & Beauty Supply;Beauty & Spas
uuuNWBNHdYk8EOwjxmI8OA,"""Randy's Take-Out""",,"""1569 Eglinton Avenue West""",York,ON,M6E 2G9,43.6972407,-79.4424595,4.5,49,1,Caribbean;Restaurants
